mr,ref
"give_opinion(name[Trivial Pursuit], developer[Electronic Arts], rating[poor], genres[trivia/board game])","If I'm going to play a trivia/board game, I'd rather just play an actual real life one instead of a virtual simulation. And certainly not one made by a terrible company like Electronic Arts, which is why their Trivial Pursuit is not for me at all."
"give_opinion(name[Trivial Pursuit], developer[Electronic Arts], rating[poor], genres[trivia/board game])","I really wish that the Electronic Arts' Trivial Pursuit game was good, but honestly, it was a complete disappointment. I await a superior trivia/board game video game."
"give_opinion(name[Trivial Pursuit], developer[Electronic Arts], rating[poor], genres[trivia/board game])",I think Trivial Pursuit is a waste of time. Electronic Arts has never had a knack for trivia/board games.
"give_opinion(name[Trivial Pursuit], developer[Electronic Arts], rating[poor], platforms[Nintendo])","I figured that the Trivial Pursuit game from Electronic Arts would be great on my Nintendo, but nope, a terrible game."
"give_opinion(name[Trivial Pursuit], developer[Electronic Arts], rating[poor], platforms[Nintendo])",I loathe Trivial Pursuit. Electronic Arts has never put out good games for the Nintendo.
"give_opinion(name[Trivial Pursuit], developer[Electronic Arts], rating[poor], platforms[Nintendo])",I really did not enjoy Trivial Pursuit. Electronic Arts is not good at making video games for Nintendo.
"give_opinion(name[Trivial Pursuit], rating[poor], has_multiplayer[yes], platforms[Nintendo])",I'm not at all a fan of Nintendo multiplayer games like Trivial Pursuit.
"give_opinion(name[Trivial Pursuit], rating[poor], has_multiplayer[yes], platforms[Nintendo])",I think Trivial Pursuit is simply awful. I detest Nintendo multiplayer games.
"give_opinion(name[Trivial Pursuit], rating[poor], has_multiplayer[yes], platforms[Nintendo])","Trivial Pursuit was a very disappointing multiplayer game. I wish I liked it more, but what can you do, there are better games to play on my Nintendo anyway."
"give_opinion(name[Trivial Pursuit], release_year[2009], developer[Electronic Arts], rating[poor])","Man, the Trivial Pursuit game from 2009 was super disappointing. Electronic Arts really messed this up."
"give_opinion(name[Trivial Pursuit], release_year[2009], developer[Electronic Arts], rating[poor])","Trivial Pursuit is a very low quality game. Electronic Arts is a terrible developer, and even worse, it came out in 2009 which was a horrible year for games."
"give_opinion(name[Trivial Pursuit], release_year[2009], developer[Electronic Arts], rating[poor])",I think Trivial Pursuit is a bore. Electronic Arts had a very bad year in 2009.
"give_opinion(name[Trivial Pursuit], release_year[2009], rating[poor], has_multiplayer[yes])","I was pretty disappointed with Trivial Pursuit. The multiplayer aspect was there, as expected, but even in '09 it felt dated, and it's overall bad, to be frank."
"give_opinion(name[Trivial Pursuit], release_year[2009], rating[poor], has_multiplayer[yes])",I think Trivial Pursuit is boring and unenjoyable. 2009 was a very bad year for multiplayer games.
"give_opinion(name[Trivial Pursuit], release_year[2009], rating[poor], has_multiplayer[yes])","I disliked Trivial Pursuit, as well as most multiplayer games from 2009."
"give_opinion(name[Worms: Reloaded], developer[Team17 Digital Ltd], rating[average], platforms[PC])","Worms: Reloaded is average but nothing special. Team17 Digital Ltd is competent enough I guess, but they don't take full advantage of the PC platform."
"give_opinion(name[Worms: Reloaded], developer[Team17 Digital Ltd], rating[average], platforms[PC])","Worms: Reloaded is an average game in my opinion. I enjoy playing games on my PC so that's a plus, but I don't really care for the style of games made by Team17 Digital Ltd."
"give_opinion(name[Worms: Reloaded], developer[Team17 Digital Ltd], rating[average], platforms[PC])",Worms: Reloaded is a barely average game from Team17 Digital Ltd among all the games I've played on PC.
"give_opinion(name[Worms: Reloaded], rating[average], genres[action, platformer, strategy], player_perspective[side view])","Worms: Reloaded is okay I guess. It can be fun, but strategy action platformers played from a side view perspective are just so-so in my view."
"give_opinion(name[Worms: Reloaded], rating[average], genres[action, platformer, strategy], player_perspective[side view])",Worms: Reloaded is a pretty average side view action strategy platformer in my view.
"give_opinion(name[Worms: Reloaded], rating[average], genres[action, platformer, strategy], player_perspective[side view])","Worms: Reloaded is an okay game but had some issues. I liked the side view perspective, but the attempt to blend together the action, strategy, and platforming kind of fell flat."
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], available_on_steam[yes])","I thought Worms: Reloaded was just OK. I like side view games that I can easily get on Steam, but it didn't knock my socks off."
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], available_on_steam[yes])",Worms: Reloaded is an average quality side view game you can at least find on Steam.
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], available_on_steam[yes])","Worms: Reloaded is thoroughly middle of the road in quality. I appreciate the convenience of it being on Steam, but I just am not a fan of the side view perspective."
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], has_mac_release[yes])","I think Worms: Reloaded is pretty average. I appreciate it having a Mac release, but I'm not a fan of the side view perspective."
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], has_mac_release[yes])","Worms: Reloaded was an okay game, which I enjoyed getting to play on my Mac. Though the side view does feel a little dated."
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], has_mac_release[yes])",Worms: Reloaded is an OK game. I like side view games and am happy I can play it on my Mac.
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], has_multiplayer[yes])","Worms: Reloaded is merely okay. I like games that have multiplayer quite a bit, but the side view perspective holds the game back."
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], has_multiplayer[yes])","Worms: Reloaded wasn't very good as far as side view games, but the multiplayer did manage to bump the quality up to decent-ish."
"give_opinion(name[Worms: Reloaded], rating[average], player_perspective[side view], has_multiplayer[yes])","Multiplayer games can be very fun, but the side view perspective of Worms: Reloaded made it merely average in my opinion."
