mr,ref
"verify_attribute(name[Tony Hawk's Pro Skater 3], release_year[2001], rating[average], platforms[PC])",You mentioned you thought Tony Hawk's Pro Skater 3 was simply okay. Are you generally not that into PC games from 2001?
"verify_attribute(name[Uncharted 4: A Thief's End], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter])",I remember you saying that you really dug Uncharted 4: A Thief's End. Do you like to play action-adventure shooters from Naughty Dog?
"verify_attribute(name[Uncharted 4: A Thief's End], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter])",You mentioned that you really enjoyed Uncharted 4: A Thief's End. Would you say you are a fan of action-adventure shooters from Naughty Dog?
"verify_attribute(name[Uncharted 4: A Thief's End], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter])",I remember you saying that you really loved Uncharted 4: A Thief's End. Do you think Naughty Dog simply makes the best action-adventure shooter games?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], has_multiplayer[yes])","Previously you told me you really like to play Uncharted 4: A Thief's End. So, do you prefer multiplayer games with T content rating?"
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], has_multiplayer[yes])",You said that you really enjoyed Uncharted 4: A Thief's End. Do you generally like to play multiplayer games that are rated T?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], has_multiplayer[yes])",I remember you saying that you really loved Uncharted 4: A Thief's End. Do you in general like T rated multiplayer games?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], player_perspective[third person])",You said earlier that you loved Uncharted 4: A Thief's End. Do you commonly enjoy third person games rated T (for Teen)?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], player_perspective[third person])",I remember you saying that you really loved Uncharted 4: A Thief's End. Do you in general like third person perspective games that have a teen rating ?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], player_perspective[third person])","You said that you loved Uncharted 4: A Thief's End. In general, do you like to play third person games that are rated T?"
"verify_attribute(name[Uncharted 4: A Thief's End], rating[excellent], player_perspective[third person], has_multiplayer[yes])",You said earlier that you loved Uncharted 4: A Thief's End. Are you generally a big fan pf third person games with multiplayer?
"verify_attribute(name[Uncharted 4: A Thief's End], rating[excellent], player_perspective[third person], has_multiplayer[yes])",I remember you saying that you really loved Uncharted 4: A Thief's End. Is that the case with most of the third person perspective games that offer a multiplayer mode?
"verify_attribute(name[Uncharted 4: A Thief's End], rating[excellent], player_perspective[third person], has_multiplayer[yes])",You said that you really liked Uncharted 4: A Thief's End. Do you generally like to play third person multiplayer games?
"verify_attribute(name[Uncharted 4: A Thief's End], release_year[2016], developer[Naughty Dog], rating[excellent])",You said earlier that you loved Uncharted 4: A Thief's End. Are you a big fan of games Naughty Dog released in 2016?
"verify_attribute(name[Uncharted 4: A Thief's End], release_year[2016], developer[Naughty Dog], rating[excellent])","I remember you saying that you really loved Uncharted 4: A Thief's End. Did Naughty Dog do something differently in 2016, you think?"
"verify_attribute(name[Uncharted 4: A Thief's End], release_year[2016], developer[Naughty Dog], rating[excellent])",I remember you saying that you love Naughty Dog's Uncharted 4: A Thief's End. Do you feel the same way about similar games from 2016?
