HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.utterance,Approve,Reject
3HXK2V1N4K0PER00EPZCA3EG4YWG2J,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:41 PDT 2019,,,3FE7TXL1LJ9JD0S87N9QS1E8V6SQ2Q,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:28:26 PDT 2019,Tue Apr 23 20:28:38 PDT 2019,Wed May 08 20:28:38 PDT 2019,,,,12,100% (334/334),100% (334/334),100% (277/277),<b>BioShock</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,Available on Steam: <b>yes</b>,,,,Bioshock is a great M rated game available on both steam and Linux.,,
3N5YJ55YXGOKTMCQE85M656BHYAANS,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:41 PDT 2019,,,3H7Z272LX8T4EAD1HGC67SN7W9QPLE,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:54:22 PDT 2019,Tue Apr 23 18:54:38 PDT 2019,Wed May 08 18:54:38 PDT 2019,,,,16,100% (334/334),100% (334/334),100% (277/277),<b>BioShock</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,Platform: <b>PC</b>,,,,,"Man I just love bioshock. It's such an innovative first person PC game, it's so good.",,
3H6W48L9F4AH3KR6VSE6SJ8XAFOPWR,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:10 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3DOCMVPBTO0UZP49DEFTGVM14EWNN6,A1MW021IG07IMF,Approved,Wed May 08 23:40:45 PDT 2019,Wed May 08 23:43:30 PDT 2019,Mon May 13 23:43:30 PDT 2019,Thu May 09 10:13:07 PDT 2019,,,165,100% (940/940),100% (940/940),100% (782/782),<b>BioShock</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,Platform: <b>PC</b>,,,,n/a,"I normally don't like playing games on the PC, but the first person perspective of BioShock was so well done I actually thought the game was pretty good.",,
3KL228NDMV7KV74Q3V5GAZ0AMHSKGM,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:10 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,39N5ACM9HF99D8CSSJ9G2JWCZ4H9PQ,A1MW021IG07IMF,Approved,Wed May 08 23:50:48 PDT 2019,Wed May 08 23:53:16 PDT 2019,Mon May 13 23:53:16 PDT 2019,Thu May 09 10:13:07 PDT 2019,,,148,100% (940/940),100% (940/940),100% (782/782),<b>The Wolf Among Us</b>,,,Developer: <b>Telltale Games</b>,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",,,,,,,n/a,"Point-and-click adventure games can be fun if made by a good developer, and Telltale Games is such a developer, so I quite enjoyed playing The Wolf Among Us.",,
3IH9TRB0FBKWLXOZL9Z1QWHRR5AI1W,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:41 PDT 2019,,,3GLB5JMZFYHF3LWA1GOVU61AMA9DGS,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:33:48 PDT 2019,Tue Apr 23 20:34:04 PDT 2019,Wed May 08 20:34:04 PDT 2019,,,,16,100% (334/334),100% (334/334),100% (277/277),<b>The Wolf Among Us</b>,,,Developer: <b>Telltale Games</b>,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",,,,,,,,The Wolf Among Us is a pretty good point and click adventure game from Telltale Games.,,
3DFYDSXB2WL8P5Z35FULDZ1OFHXUJK,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:41 PDT 2019,,,38F71OA9GUICTF6S3PHGVBOSU8DMFU,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 16:59:02 PDT 2019,Tue Apr 23 17:00:07 PDT 2019,Wed May 08 17:00:07 PDT 2019,,,,65,100% (334/334),100% (334/334),100% (277/277),<b>The Wolf Among Us</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>no</b>,,,,,,"The Wolf Among Us was pretty good, especially for a single player only game. I was surprised that the game earned an M rating at first, but after playing I see why.",,
3NOEP8XAU4NWSKWW5XASU2M4JHUPXK,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:10 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3V5Q80FXIYDR6ZM69CXUFTLXO2H32I,A1MW021IG07IMF,Approved,Thu May 09 00:28:09 PDT 2019,Thu May 09 00:31:23 PDT 2019,Tue May 14 00:31:23 PDT 2019,Thu May 09 10:13:07 PDT 2019,,,194,100% (940/940),100% (940/940),100% (782/782),<b>The Wolf Among Us</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>no</b>,,,,,n/a,"I enjoy single player games that have an M rating so that they can explore a lot of mature and complicated themes, which is why I think The Wolf Among Us is a good game.",,
3QTFNPMJC63LUUKYQ0LLNYXKQJHNZ6,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 06 08:47:52 PDT 2019,,,35BLDD71I7J1OJR1ITCELZNNZCHZVO,A1MW021IG07IMF,Submitted,Sun May 05 00:22:28 PDT 2019,Sun May 05 00:23:18 PDT 2019,Mon May 20 00:23:18 PDT 2019,,,,50,100% (404/404),100% (404/404),100% (246/246),<b>The Wolf Among Us</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",,,,Available on Steam: <b>yes</b>,,,,"The Wolf Among Us is a pretty fun game. I've always enjoyed point-and-click adventure games like it, and it being available on Steam is a nice bonus.",,
3QTFNPMJC63LUUKYQ0LLNYXKQJHNZ6,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 06 08:47:52 PDT 2019,,,3OWEPKL08AY5W4CMX7Y4KY0B1BRN7G,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:26:19 PDT 2019,Tue Apr 23 20:26:41 PDT 2019,Wed May 08 20:26:41 PDT 2019,,,,22,100% (334/334),100% (334/334),100% (277/277),<b>The Wolf Among Us</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",,,,Available on Steam: <b>yes</b>,,,,The Wolf Among Us is a good game you can find on steam. It's part of the renaissance of the point-and-click adventure genre.,,
3RKHNXPHGWH30P5LN0UXEE11U6XKU9,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:41 PDT 2019,,,30BUDKLTXEHMFULQGFGOWRS6XFEE5R,A2E72QYM3M25CR,Submitted,Mon Apr 29 11:19:27 PDT 2019,Mon Apr 29 11:21:06 PDT 2019,Tue May 14 11:21:06 PDT 2019,,,,99,100% (8/8),100% (8/8),100% (8/8),<b>The Wolf Among Us</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",Player perspective: <b>third person</b>,,,,,,,The Wolf Among Us is a very fun game to play. point and click adventure games have always been a favorite of mine.,,
3RKHNXPHGWH30P5LN0UXEE11U6XKU9,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:41 PDT 2019,,,3KB8R4ZV1FTMOOYQNKXPZGDAJN1BGJ,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 12:12:32 PDT 2019,Tue Apr 23 12:18:42 PDT 2019,Wed May 08 12:18:42 PDT 2019,,,,370,100% (334/334),100% (334/334),100% (277/277),<b>The Wolf Among Us</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",Player perspective: <b>third person</b>,,,,,,,"I was a fan of The Wolf Among us. It's a solid third person point and click adventure game, a genre whose absence I really started to feel as the years progressed. Pretty happy it came back.",,
304QEQWKZP56AUEKNL86WOU3YM3O0U,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:41 PDT 2019,,,3LYA37P8IR9RQAU9DBI4X853Q4OBKS,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 12:47:48 PDT 2019,Tue Apr 23 12:47:57 PDT 2019,Wed May 08 12:47:57 PDT 2019,,,,9,100% (334/334),100% (334/334),100% (277/277),<b>The Wolf Among Us</b>,,,Developer: <b>Telltale Games</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,,,The Wolf Among us is another great PC game from Telltale Games.,,
304QEQWKZP56AUEKNL86WOU3YM3O0U,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:41 PDT 2019,,,3XLBSAQ9Z5YZDTQ50V9YFL7KCM57ZI,A2RCYLKY072XXO,Submitted,Sun Apr 28 14:40:00 PDT 2019,Sun Apr 28 14:41:11 PDT 2019,Mon May 13 14:41:11 PDT 2019,,,,71,100% (88/88),100% (88/88),100% (88/88),<b>The Wolf Among Us</b>,,,Developer: <b>Telltale Games</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,,,"I had fun playing The Wolf Among Us. Altogether, I like playing Telltale Games on PC.",,
3QD8LUVX4XJSZAEDLI1EWWHNRYJX5T,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 01 01:02:51 PDT 2019,,,3IAS3U3I0G2W9UQJO5C0XCJ995JB2P,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:39:36 PDT 2019,Tue Apr 23 18:39:57 PDT 2019,Wed May 08 18:39:57 PDT 2019,,,,21,100% (334/334),100% (334/334),100% (277/277),<b>Mirror's Edge Catalyst</b>,,,Developer: <b>EA Digital Illusions CE</b>,,Liking: <b>average</b>,"Genres: <b>action-adventure, fighting</b>",,,,,,,,"EA Digital Illusions CE did an okay job on Mirror's Edge Catalyst, but the action/adventure fighting game didnt' really live up to my hype for it.",,
3QD8LUVX4XJSZAEDLI1EWWHNRYJX5T,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 01 01:02:51 PDT 2019,,,3T3IWE1XG79DXZMLQ2TMTONYWQVQTN,A1WYMR7MGOCO83,Submitted,Tue Apr 30 02:48:34 PDT 2019,Tue Apr 30 02:52:54 PDT 2019,Wed May 15 02:52:54 PDT 2019,,,,260,100% (9/9),100% (9/9),100% (9/9),<b>Mirror's Edge Catalyst</b>,,,Developer: <b>EA Digital Illusions CE</b>,,Liking: <b>average</b>,"Genres: <b>action-adventure, fighting</b>",,,,,,,,"EA Digital Illusions CE gets a solid C for this entry into the action-adventure, fighting game genre. Mirror's Edge Catalyst is nothing special.",,
341YLJU21IK3AI6V4DZFVFRWJBOI2D,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,304SM51WA4QPET7HIKR6OUWD70QSBJ,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:23:01 PDT 2019,Tue Apr 23 20:23:21 PDT 2019,Wed May 08 20:23:21 PDT 2019,,,,20,100% (334/334),100% (334/334),100% (277/277),<b>Mirror's Edge Catalyst</b>,Year: <b>2016</b>,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,,,2016's Mirror's Edge Catalyst is an okay game elevated to average by its solid multiplayer aspect.,,
341YLJU21IK3AI6V4DZFVFRWJBOI2D,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,36NEMU28XGZE41SNTERGZZASRH1WME,A1MW021IG07IMF,Submitted,Sat May 04 23:47:16 PDT 2019,Sat May 04 23:48:31 PDT 2019,Sun May 19 23:48:31 PDT 2019,,,,75,100% (404/404),100% (404/404),100% (246/246),<b>Mirror's Edge Catalyst</b>,Year: <b>2016</b>,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,,,"Mirror's Edge Catalyst is a game I don't regret playing, but it's not one that's gonna stick with me. It's got multiplayer which I liked, but it came out in 2016 and for whatever reason I just am not a fan of games from what year.",,
324N5FAHSXW3D4ULSQ42A03K8D6KVY,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:41 PDT 2019,,,38YMOXR4MVLCFY7V6YKZA3D6ZBO6W2,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 16:57:46 PDT 2019,Tue Apr 23 16:58:22 PDT 2019,Wed May 08 16:58:22 PDT 2019,,,,36,100% (334/334),100% (334/334),100% (277/277),<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,Platform: <b>PlayStation</b>,,,,,"Mirror's Edge Catalyst was a pretty original first person game, when it came to the PlayStation I picked it up, but honestly I found it didn't do the premise justice and was overall lackluster.",,
324N5FAHSXW3D4ULSQ42A03K8D6KVY,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:41 PDT 2019,,,3PJUZCGDJ72O7GDB6275GX1M88C98R,A1POAW2RQBTBXB,Submitted,Mon Apr 29 10:01:34 PDT 2019,Mon Apr 29 10:03:03 PDT 2019,Tue May 14 10:03:03 PDT 2019,,,,89,100% (2/2),100% (2/2),0% (0/0),<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,Platform: <b>PlayStation</b>,,,,,I think Mirror's Edge is alright. I think first person shooters on the Playstation are just mediocre.,,
3OQQD2WO8IRSV02E8DDKEPWOPPOI3O,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:41 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,34Q075JO1YZO0M5D7LFX8CDLS1R109,A1MW021IG07IMF,Submitted,Sat May 04 23:03:32 PDT 2019,Sat May 04 23:05:04 PDT 2019,Sun May 19 23:05:04 PDT 2019,,,,92,100% (404/404),100% (404/404),100% (246/246),<b>Mirror's Edge Catalyst</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,"Genres: <b>action-adventure, fighting</b>",,,,,,,,"Mirror's Edge Catalyst was kind of mediocre in my view. The attempt to blend the action-adventure and fighting genres together wasn't really successful in my mind, but I appreciated the T rating.",,
